# Quotidian Equation of State for CO.  Listed are temperature (T), density (den), pressure (P), specific internal energy (u), and specific entropy (s).
# log T (K)		log den (g/cc)	       log P (Pa)  		      log u (erg/g)                log s (erg/g/K)
1.16465			-9.70			 -3.37076			10.11595			7.57463
1.16465			-9.60			 -3.27105			10.11594			7.57057
1.16465			-9.50			 -3.17133			10.11593			7.56648
1.16465			-9.40			 -3.07162			10.11592			7.56235
1.16465			-9.30			 -2.97191			10.11591			7.55818
1.16465			-9.20			 -2.87221			10.11591			7.55398
1.16465			-9.10			 -2.77251			10.11590			7.54974
1.16465			-9.00			 -2.67281			10.11589			7.54547
1.16465			-8.90			 -2.57311			10.11589			7.54116
1.16465			-8.80			 -2.47341			10.11588			7.53681
1.16465			-8.70			 -2.37372			10.11587			7.53242
1.16465			-8.60			 -2.27403			10.11587			7.52799
1.16465			-8.50			 -2.17435			10.11586			7.52352
1.16465			-8.40			 -2.07467			10.11586			7.51901
1.16465			-8.30			 -1.97498			10.11585			7.51446
1.16465			-8.20			 -1.87531			10.11585			7.50987
1.16465			-8.10			 -1.77563			10.11584			7.50523
1.16465			-8.00			 -1.67596			10.11584			7.50055
1.16465			-7.90			 -1.57629			10.11583			7.49582
1.16465			-7.80			 -1.47662			10.11583			7.49105
1.16465			-7.70			 -1.37695			10.11582			7.48623
1.16465			-7.60			 -1.27729			10.11582			7.48136
1.16465			-7.50			 -1.17762			10.11581			7.47644
1.16465			-7.40			 -1.07796			10.11581			7.47148
1.16465			-7.30			 -0.97830			10.11580			7.46646
1.16465			-7.20			 -0.87863			10.11580			7.46139
1.16465			-7.10			 -0.77897			10.11579			7.45627
1.16465			-7.00			 -0.67930			10.11579			7.45109
1.16465			-6.90			 -0.57963			10.11578			7.44586
1.16465			-6.80			 -0.47996			10.11578			7.44057
1.16465			-6.70			 -0.38028			10.11578			7.43522
1.16465			-6.60			 -0.28060			10.11577			7.42981
1.16465			-6.50			 -0.18091			10.11577			7.42435
1.16465			-6.40			 -0.08122			10.11576			7.41882
1.16465			-6.30			 0.01848			10.11576			7.41322
1.16465			-6.20			 0.11818			10.11576			7.40756
1.16465			-6.10			 0.21789			10.11575			7.40183
1.16465			-6.00			 0.31762			10.11575			7.39603
1.16465			-5.90			 0.41735			10.11575			7.39016
1.16465			-5.80			 0.51709			10.11574			7.38422
1.16465			-5.70			 0.61684			10.11574			7.37820
1.16465			-5.60			 0.71660			10.11574			7.37210
1.16465			-5.50			 0.81638			10.11574			7.36592
1.16465			-5.40			 0.91616			10.11573			7.35966
1.16465			-5.30			 1.01597			10.11573			7.35331
1.16465			-5.20			 1.11578			10.11573			7.34687
1.16465			-5.10			 1.21562			10.11572			7.34034
1.16465			-5.00			 1.31547			10.11572			7.33372
1.16465			-4.90			 1.41533			10.11572			7.32700
1.16465			-4.80			 1.51522			10.11572			7.32018
1.16465			-4.70			 1.61513			10.11571			7.31325
1.16465			-4.60			 1.71507			10.11571			7.30622
1.16465			-4.50			 1.81503			10.11571			7.29907
1.16465			-4.40			 1.91502			10.11571			7.29181
1.16465			-4.30			 2.01504			10.11570			7.28442
1.16465			-4.20			 2.11511			10.11570			7.27691
1.16465			-4.10			 2.21522			10.11570			7.26926
1.16465			-4.00			 2.31539			10.11570			7.26148
1.16465			-3.90			 2.41563			10.11570			7.25356
1.16465			-3.80			 2.51596			10.11569			7.24544
1.16465			-3.70			 2.61640			10.11569			7.23721
1.16465			-3.60			 2.71698			10.11569			7.22885
1.16465			-3.50			 2.81776			10.11569			7.22027
