logT	 logRho		logP		u	s
 -2.90    -5.70    -1.063502228385549E+01     9.599594299651394E-05     1.626880830724758E-01
 -2.90    -5.60    -1.054033960619301E+01     9.455629523466527E-05     1.594170591717049E-01
 -2.90    -5.50    -1.044579487804269E+01     9.313192930468881E-05     1.561843810373960E-01
 -2.90    -5.40    -1.035139190089022E+01     9.172313000335128E-05     1.529905816236409E-01
 -2.90    -5.30    -1.025713400385216E+01     9.033027451306015E-05     1.498362918061775E-01
 -2.90    -5.20    -1.016302420216748E+01     8.895372331736527E-05     1.467221426171432E-01
 -2.90    -5.10    -1.006906480068998E+01     8.759379401887074E-05     1.436487050561124E-01
 -2.90    -5.00    -9.975257306369592E+00     8.625098110116142E-05     1.406167439815344E-01
 -2.90    -4.90    -9.881602605585947E+00     8.492558644169449E-05     1.376266781735618E-01
 -2.90    -4.80    -9.788100456707259E+00     8.361808199900802E-05     1.346792220015317E-01
 -2.90    -4.70    -9.694749159351900E+00     8.232891285481245E-05     1.317749838376164E-01
 -2.90    -4.60    -9.601546461556090E+00     8.105846523486922E-05     1.289144378818436E-01
 -2.90    -4.50    -9.508488111062595E+00     7.980723356984178E-05     1.260982120255410E-01
 -2.90    -4.40    -9.415568647569211E+00     7.857561669578645E-05     1.233266555607424E-01
 -2.90    -4.30    -9.322780884064077E+00     7.736413381143650E-05     1.206003569032415E-01
 -2.90    -4.20    -9.230115981372776E+00     7.617314267426130E-05     1.179196377361021E-01
 -2.90    -4.10    -9.137563434903829E+00     7.500313699060668E-05     1.152848285770510E-01
 -2.90    -4.00    -9.045110818459095E+00     7.385446365111364E-05     1.126961417524160E-01
 -2.90    -3.90    -8.952743856155493E+00     7.272752192034003E-05     1.101664398728299E-01
 -2.90    -3.80    -8.860446588527180E+00     7.162263267948793E-05     1.075027552337747E-01
 -2.90    -3.70    -8.768200890599566E+00     7.054011811462354E-05     1.049184996589259E-01
 -2.90    -3.60    -8.675987045091249E+00     6.948021698009990E-05     1.028465894963868E-01
 -2.90    -3.50    -8.583783400092859E+00     6.844316541198063E-05     1.004469662974316E-01
 -2.90    -3.40    -8.491566302331000E+00     6.742906410894532E-05     9.813492646659569E-02
 -2.90    -3.30    -8.399310583702368E+00     6.643808811143139E-05     9.586800771460462E-02
 -2.90    -3.20    -8.306988742586970E+00     6.547025779421854E-05     9.364558744881227E-02
 -2.90    -3.10    -8.214571650092289E+00     6.452554110581479E-05     9.146690393652163E-02
 -2.90    -3.00    -8.122027885589926E+00     6.360385883773053E-05     8.933112402390811E-02
 -2.90    -2.90    -8.029323927391077E+00     6.270508969434969E-05     8.723724386191178E-02
 -2.90    -2.80    -7.936423836314130E+00     6.182909746072380E-05     8.518424903649052E-02
 -2.90    -2.70    -7.843288463097616E+00     6.097558582569326E-05     8.317087106980803E-02
 -2.90    -2.60    -7.749875783870378E+00     6.014431051463814E-05     8.119577987821627E-02
 -2.90    -2.50    -7.656139762814910E+00     5.933497600455372E-05     7.925757819467985E-02
 -2.90    -2.40    -7.562029599065088E+00     5.854720716655295E-05     7.735461091808009E-02
 -2.90    -2.30    -7.467488995230005E+00     5.778065947313150E-05     7.548522248146411E-02
 -2.90    -2.20    -7.372454259434227E+00     5.703493958399802E-05     7.364759040225469E-02
 -2.90    -2.10    -7.276853081403473E+00     5.630972892915644E-05     7.183977717388841E-02
 -2.90    -2.00    -7.180601780569712E+00     5.560464631557491E-05     7.005962067620794E-02
 -2.90    -1.90    -7.083602393589630E+00     5.491942211323034E-05     6.830487964244285E-02
 -2.90    -1.80    -6.985739269526491E+00     5.425384803231071E-05     6.657309517366337E-02
 -2.90    -1.70    -6.886874272032262E+00     5.360786176213904E-05     6.486161811649757E-02
 -2.90    -1.60    -6.786843522113972E+00     5.298160278923785E-05     6.316759828850529E-02
 -2.90    -1.50    -6.685455455329477E+00     5.237539725756201E-05     6.148781756154736E-02
 -2.90    -1.40    -6.582496829764436E+00     5.178991210417556E-05     5.981877370655842E-02
 -2.90    -1.30    -6.477753697508051E+00     5.122618378456579E-05     5.815660318380579E-02
 -2.90    -1.20    -6.371056611979041E+00     5.068547466989189E-05     5.649693604538610E-02
 -2.90    -1.10    -6.262359980618643E+00     5.016905927778816E-05     5.483486565558281E-02
 -2.90    -1.00    -6.151854682233314E+00     4.967760524880125E-05     5.316486399008179E-02
 -2.90    -0.90    -6.040102044799391E+00     4.921010662455341E-05     5.148081849532071E-02
 -2.90    -0.80    -5.928161752824467E+00     4.876212218484841E-05     4.977596262951081E-02
 -2.90    -0.70    -5.817681808458965E+00     4.832354031960937E-05     4.804311873515892E-02
 -2.90    -0.60    -5.710935847429433E+00     4.787525278971607E-05     4.627510579913627E-02
 -2.90    -0.50    -5.610811073703062E+00     4.740314225095580E-05     4.446555044405939E-02
 -2.90    -0.40    -5.520770581409392E+00     4.682120062263236E-05     4.261013103143582E-02
 -2.90    -0.30    -5.444795778461243E+00     4.613800261030020E-05     4.070815149878694E-02
 -2.90    -0.20    -5.387209441551315E+00     4.527762915619158E-05     3.876469471177361E-02
 -2.90    -0.10    -5.351778842641126E+00     4.420015193599286E-05     3.679345254636233E-02
 -2.90     0.00    -5.338236115778510E+00     4.288820422179515E-05     3.481315486365667E-02
 -2.90     0.10    -5.330965565479962E+00     4.137325469226305E-05     3.284954901091311E-02
 -2.90     0.20    -5.274848657624507E+00     3.976534008036721E-05     3.093429067603277E-02
 -2.90     0.30    -5.087880404503279E+00     3.824091892003349E-05     2.905768457291088E-02
 -2.90     0.40    -4.767525247741201E+00     3.720079012107644E-05     2.726392333521746E-02
 -2.90     0.50    -4.400508598409032E+00     3.721728651145447E-05     2.555366818595410E-02
 -2.90     0.60    -4.041061320900698E+00     3.915221740079629E-05     2.392445761572775E-02
 -2.90     0.70    -3.704048840746866E+00     4.423649478808069E-05     2.237126692342944E-02
 -2.90     0.80    -3.389946586198856E+00     5.416323391781030E-05     2.088753648636306E-02
 -2.90     0.90    -3.095813096290150E+00     7.119321241235703E-05     1.946572789791701E-02
 -2.90     1.00    -2.818955587032784E+00     9.813388944930253E-05     1.798994379137532E-02
 -2.90     1.10    -2.556097577424101E+00     1.387297600621232E-04     1.648590884832542E-02
 -2.90     1.20    -2.304537165382301E+00     1.979066041673300E-04     1.507651851941204E-02
 -2.90     1.30    -2.062686457037909E+00     2.815994793326459E-04     1.374907575371472E-02
 -2.90     1.40    -1.829183223500271E+00     3.971337287450020E-04     1.249276616530160E-02
 -2.90     1.50    -1.602881510525369E+00     5.534792550032110E-04     1.129860559939710E-02
 -2.90     1.60    -1.382821630703817E+00     7.615502570125319E-04     1.015939720359508E-02
 -2.90     1.70    -1.168199082889481E+00     1.034554929998937E-03     9.069728360052274E-03
 -2.90     1.80    -9.583365660042419E-01     1.388406572269244E-03     8.026021314986713E-03
 -2.90     1.90    -7.526606362589873E-01     1.842204898347732E-03     7.026646927241018E-03
 -2.90     2.00    -5.506833311291650E-01     2.418802893108112E-03     6.072090495683256E-03
 -2.80   -12.60    -1.718316943106585E+01     3.012979921621438E-04     5.147287570684016E-01
 -2.80   -12.50    -1.708493120940692E+01     2.983476562679373E-04     5.090628237978924E-01
 -2.80   -12.40    -1.698670950251068E+01     2.954143429618103E-04     5.034182626740906E-01
 -2.80   -12.30    -1.688850511901482E+01     2.924918801726729E-04     4.977947281268628E-01
 -2.80   -12.20    -1.679031855871239E+01     2.895785429409422E-04     4.921921155130425E-01
 -2.80   -12.10    -1.669214994750383E+01     2.866743296902445E-04     4.866107127780822E-01
 -2.80   -12.00    -1.659399976285897E+01     2.837803155363833E-04     4.810506278487182E-01
 -2.80   -11.90    -1.649586836116728E+01     2.808976297773215E-04     4.755122046873881E-01
 -2.80   -11.80    -1.639775614227912E+01     2.780240506259639E-04     4.699957618037603E-01
 -2.80   -11.70    -1.629966311112705E+01     2.751550023163841E-04     4.645010646242077E-01
 -2.80   -11.60    -1.620159020836276E+01     2.722896288318820E-04     4.590290401745794E-01
 -2.80   -11.50    -1.610353747060707E+01     2.694421046187796E-04     4.535786267105137E-01
 -2.80   -11.40    -1.600550571082394E+01     2.666023461919497E-04     4.481511940867156E-01
 -2.80   -11.30    -1.590749489315867E+01     2.637720407796041E-04     4.427463188168294E-01
 -2.80   -11.20    -1.580950583421558E+01     2.609501486540846E-04     4.373640025593452E-01
 -2.80   -11.10    -1.571153895707819E+01     2.581418601940449E-04     4.320044343904401E-01
 -2.80   -11.00    -1.561359451187221E+01     2.553355565665659E-04     4.266678558541381E-01
 -2.80   -10.90    -1.551567338987316E+01     2.525499779744363E-04     4.213544387338748E-01
 -2.80   -10.80    -1.541777597800707E+01     2.497680463039215E-04     4.160646762380487E-01
 -2.80   -10.70    -1.531990262005997E+01     2.469939190307712E-04     4.107985287730316E-01
 -2.80   -10.60    -1.522205405931965E+01     2.442322817025127E-04     4.055552182589124E-01
 -2.80   -10.50    -1.512423097900110E+01     2.414831394963026E-04     4.003367070411920E-01
 -2.80   -10.40    -1.502643390538571E+01     2.387434003340878E-04     3.951421396414972E-01
 -2.80   -10.30    -1.492866341604111E+01     2.360146104259325E-04     3.899720765024089E-01
 -2.80   -10.20    -1.483092026284404E+01     2.332972099658955E-04     3.848261865940542E-01
 -2.80   -10.10    -1.473320509630748E+01     2.305907609499987E-04     3.797052931420077E-01
 -2.80   -10.00    -1.463551856883942E+01     2.278930912345521E-04     3.746086073045996E-01
 -2.80    -9.90    -1.453786161889998E+01     2.252079383870582E-04     3.695374923982219E-01
 -2.80    -9.80    -1.444023499936121E+01     2.225333374167878E-04     3.644917921931202E-01
 -2.80    -9.70    -1.434263930017420E+01     2.198695356015654E-04     3.594710451637485E-01
 -2.80    -9.60    -1.424507555205339E+01     2.172191986750163E-04     3.544766061884662E-01
 -2.80    -9.50    -1.414754456117661E+01     2.145790491433194E-04     3.495077326171829E-01
 -2.80    -9.40    -1.405004740913694E+01     2.119500113784058E-04     3.445648546642391E-01
 -2.80    -9.30    -1.395258488860858E+01     2.093326454068994E-04     3.396486044356727E-01
 -2.80    -9.20    -1.385515804870198E+01     2.067269098112937E-04     3.347588548407652E-01
 -2.80    -9.10    -1.375776794542298E+01     2.041339787928850E-04     3.298959159228508E-01
 -2.80    -9.00    -1.366041565538589E+01     2.015531942916700E-04     3.250601729980718E-01
 -2.80    -8.90    -1.356310248013980E+01     1.989844964502479E-04     3.202517262046737E-01
 -2.80    -8.80    -1.346582957301537E+01     1.964286165102472E-04     3.154709687353165E-01
 -2.80    -8.70    -1.336859807200550E+01     1.938850339375468E-04     3.107180231066782E-01
 -2.80    -8.60    -1.327140934406013E+01     1.913537424816948E-04     3.059931138750477E-01
 -2.80    -8.50    -1.317426483376449E+01     1.888352507904501E-04     3.012965362940897E-01
 -2.80    -8.40    -1.307716594918398E+01     1.863305289050245E-04     2.966289351769968E-01
 -2.80    -8.30    -1.298011422874271E+01     1.838383018496459E-04     2.919900540552449E-01
 -2.80    -8.20    -1.288311134456448E+01     1.813595467562179E-04     2.873803709742352E-01
 -2.80    -8.10    -1.278615889151406E+01     1.788945412448116E-04     2.828005665957430E-01
 -2.80    -8.00    -1.268925868579302E+01     1.764429464670456E-04     2.782503571492856E-01
 -2.80    -7.90    -1.259241257806468E+01     1.740049339175789E-04     2.737304368637779E-01
 -2.80    -7.80    -1.249562257878657E+01     1.715815379612858E-04     2.692412588065128E-01
 -2.80    -7.70    -1.239889077383082E+01     1.691719530693154E-04     2.647829016014227E-01
 -2.80    -7.60    -1.230221922903346E+01     1.667765926615236E-04     2.603556065347646E-01
 -2.80    -7.50    -1.220561029094674E+01     1.643957852453527E-04     2.559599244489736E-01
 -2.80    -7.40    -1.210906642343280E+01     1.620296524873190E-04     2.515961550273597E-01
 -2.80    -7.30    -1.201259014806354E+01     1.596787447497287E-04     2.472649380258018E-01
 -2.80    -7.20    -1.191618406344398E+01     1.573428812597264E-04     2.429664570209140E-01
 -2.80    -7.10    -1.181985102888084E+01     1.550223872282649E-04     2.387010512255455E-01
 -2.80    -7.00    -1.172359424424256E+01     1.527173489380278E-04     2.344690775634687E-01
 -2.80    -6.90    -1.162741648950298E+01     1.504281975781283E-04     2.302712590355414E-01
 -2.80    -6.80    -1.153132130125317E+01     1.481548579487525E-04     2.261077698813721E-01
 -2.80    -6.70    -1.143531194957954E+01     1.458980510681034E-04     2.219792357236451E-01
 -2.80    -6.60    -1.133939214675957E+01     1.436577751582229E-04     2.178861942788375E-01
 -2.80    -6.50    -1.124356567984705E+01     1.414341785989577E-04     2.138288873760333E-01
 -2.80    -6.40    -1.114783647665319E+01     1.392276069886257E-04     2.098079530966318E-01
 -2.80    -6.30    -1.105220867904596E+01     1.370384124963221E-04     2.058239638907578E-01
 -2.80    -6.20    -1.095668648901439E+01     1.348668701716953E-04     2.018774386305153E-01
 -2.80    -6.10    -1.086127434620860E+01     1.327132359338499E-04     1.979689345456043E-01
 -2.80    -6.00    -1.076597683966947E+01     1.305779593190871E-04     1.940990555117404E-01
 -2.80    -5.90    -1.067079854872735E+01     1.284611355924336E-04     1.902681889569394E-01
 -2.80    -5.80    -1.057574411305125E+01     1.263634072971715E-04     1.864773256845626E-01
 -2.80    -5.70    -1.048081823429302E+01     1.242849549428739E-04     1.827267866504686E-01
 -2.80    -5.60    -1.038602561088460E+01     1.222263464262928E-04     1.790173898226964E-01
 -2.80    -5.50    -1.029137078984061E+01     1.201877913152091E-04     1.753496975942476E-01
 -2.80    -5.40    -1.019685820613271E+01     1.181697770663216E-04     1.717243744403291E-01
 -2.80    -5.30    -1.010249199302759E+01     1.161728607531386E-04     1.681422701393853E-01
 -2.80    -5.20    -1.000827596647019E+01     1.141974954790221E-04     1.646039641685614E-01
 -2.80    -5.10    -9.914213566346138E+00     1.122441805200601E-04     1.611102676019234E-01
 -2.80    -5.00    -9.820307424692517E+00     1.103135254009298E-04     1.576618917499068E-01
 -2.80    -4.90    -9.726559755975387E+00     1.084060349774964E-04     1.542595780987275E-01
 -2.80    -4.80    -9.632971728673585E+00     1.065222651029088E-04     1.509039032924507E-01
 -2.80    -4.70    -9.539543557993767E+00     1.046629021519282E-04     1.475957883871084E-01
 -2.80    -4.60    -9.446274543048110E+00     1.028285906572134E-04     1.443358535668329E-01
 -2.80    -4.50    -9.353162417042709E+00     1.010199589299369E-04     1.411247565977483E-01
 -2.80    -4.40    -9.260203702566235E+00     9.923768245009585E-05     1.379631642770237E-01
 -2.80    -4.30    -9.167393361929282E+00     9.748243146581170E-05     1.348516775932699E-01
 -2.80    -4.20    -9.074724684991278E+00     9.575486594451929E-05     1.317908432846107E-01
 -2.80    -4.10    -8.982189297957843E+00     9.405570932134350E-05     1.287811939113475E-01
 -2.80    -4.00    -8.889777002022315E+00     9.238551612918134E-05     1.258230723608139E-01
 -2.80    -3.90    -8.797475567959832E+00     9.074502031029645E-05     1.229302868313412E-01
 -2.80    -3.80    -8.705271196598169E+00     8.913472825882303E-05     1.198978624125944E-01
 -2.80    -3.70    -8.613147744191835E+00     8.755524460061569E-05     1.169139249269675E-01
 -2.80    -3.60    -8.521087260350583E+00     8.600700134839303E-05     1.145601935239412E-01
 -2.80    -3.50    -8.429069765719483E+00     8.449045940735347E-05     1.118142950553853E-01
 -2.80    -3.40    -8.337073392215560E+00     8.300597136367505E-05     1.091690148517206E-01
 -2.80    -3.30    -8.245074187687335E+00     8.155384724850463E-05     1.065753934245158E-01
 -2.80    -3.20    -8.153046292952382E+00     8.013434061875102E-05     1.040329418963609E-01
 -2.80    -3.10    -8.060961681360578E+00     7.874751705574202E-05     1.015410331141538E-01
 -2.80    -3.00    -7.968790251555419E+00     7.739346623811708E-05     9.909890012483923E-02
 -2.80    -2.90    -7.876499634007419E+00     7.607213595664828E-05     9.670565030860759E-02
 -2.80    -2.80    -7.784055139205820E+00     7.478336913956948E-05     9.436018632406881E-02
 -2.80    -2.70    -7.691418926775227E+00     7.352707211855076E-05     9.206142218759221E-02
 -2.80    -2.60    -7.598550846107621E+00     7.230293629748564E-05     8.980800029009699E-02
 -2.80    -2.50    -7.505406723505192E+00     7.111056934568250E-05     8.759836857972020E-02
 -2.80    -2.40    -7.411938187128998E+00     6.994967334326562E-05     8.543102821009405E-02
 -2.80    -2.30    -7.318092187659825E+00     6.881978636294326E-05     8.330422801032597E-02
 -2.80    -2.20    -7.223809252714641E+00     6.772044022005669E-05     8.121601749479959E-02
 -2.80    -2.10    -7.129022425397053E+00     6.665116808664002E-05     7.916440624956539E-02
 -2.80    -2.00    -7.033655264626328E+00     6.561155537267136E-05     7.714722913453939E-02
 -2.80    -1.90    -6.937619325776115E+00     6.460114432764555E-05     7.516208363025535E-02
 -2.80    -1.80    -6.840811196728382E+00     6.361963868090616E-05     7.320644047881177E-02
 -2.80    -1.70    -6.743108744252359E+00     6.266676348304667E-05     7.127753209654078E-02
 -2.80    -1.60    -6.644367624532273E+00     6.174255445205457E-05     6.937238796182796E-02
 -2.80    -1.50    -6.544420187921597E+00     6.084726099913241E-05     6.748778075300044E-02
 -2.80    -1.40    -6.443077706576203E+00     5.998139851589276E-05     6.562007483391902E-02
 -2.80    -1.30    -6.340145647692446E+00     5.914596608686660E-05     6.376540014136957E-02
 -2.80    -1.20    -6.235456681817585E+00     5.834211154993809E-05     6.191927694676193E-02
 -2.80    -1.10    -6.128930106887823E+00     5.757109596441200E-05     6.007680384881950E-02
 -2.80    -1.00    -6.020659784342270E+00     5.683358066796341E-05     5.823246319975395E-02
 -2.80    -0.90    -5.911022119435591E+00     5.612847749912135E-05     5.638007114124115E-02
 -2.80    -0.80    -5.800784266202107E+00     5.545118620786848E-05     5.451273824177529E-02
 -2.80    -0.70    -5.691183842475018E+00     5.479123394350770E-05     5.262301683996951E-02
 -2.80    -0.60    -5.583960147919148E+00     5.412948078332036E-05     5.070312555879623E-02
 -2.80    -0.50    -5.481326739388197E+00     5.343438739284689E-05     4.874553183860061E-02
 -2.80    -0.40    -5.385885303988665E+00     5.268598606042574E-05     4.674385441612658E-02
 -2.80    -0.30    -5.300461937739377E+00     5.176030811728034E-05     4.469443325097865E-02
 -2.80    -0.20    -5.227763287634239E+00     5.068843858819191E-05     4.259802711727648E-02
 -2.80    -0.10    -5.169522699530678E+00     4.938002504845613E-05     4.046201057025934E-02
 -2.80     0.00    -5.124101599710341E+00     4.781704131279712E-05     3.830347608796714E-02
 -2.80     0.10    -5.080633628724611E+00     4.602631310013315E-05     3.614476077218251E-02
 -2.80     0.20    -5.009506283811433E+00     4.411910465530630E-05     3.401630525276104E-02
 -2.80     0.30    -4.864871443327170E+00     4.232632484269467E-05     3.195227568554465E-02
 -2.80     0.40    -4.626226355495230E+00     4.097808048524482E-05     2.994187180033192E-02
 -2.80     0.50    -4.322251275067261E+00     4.071584425187893E-05     2.803404477777095E-02
 -2.80     0.60    -3.998446559288638E+00     4.240254765895914E-05     2.622866656344566E-02
 -2.80     0.70    -3.680078362874341E+00     4.726997925189893E-05     2.452149074407263E-02
 -2.80     0.80    -3.375845134902165E+00     5.701021426044452E-05     2.290525332603535E-02
 -2.80     0.90    -3.087141611780433E+00     7.388206321264270E-05     2.137106078760148E-02
 -2.80     1.00    -2.812874592306974E+00     1.008322201015836E-04     1.990917460663122E-02
 -2.80     1.10    -2.551928334004450E+00     1.413793485713200E-04     1.836175316397480E-02
 -2.80     1.20    -2.301775121989820E+00     2.004130676117041E-04     1.685071074144611E-02
 -2.80     1.30    -2.060807042089602E+00     2.839795768972462E-04     1.543353735812672E-02
 -2.80     1.40    -1.827873753688834E+00     3.994017211827414E-04     1.409774560120548E-02
 -2.80     1.50    -1.601950045788685E+00     5.556475285155155E-04     1.283270164484574E-02
 -2.80     1.60    -1.382147114476351E+00     7.636285779109037E-04     1.162954248420598E-02
 -2.80     1.70    -1.167703217910898E+00     1.036550670703243E-03     1.048111510831032E-02
 -2.80     1.80    -9.579675144601902E-01     1.390324247699734E-03     9.381956118691016E-03
 -2.80     1.90    -7.523833888604377E-01     1.844046155477602E-03     8.328330398653851E-03
 -2.80     2.00    -5.504737505268946E-01     2.420566050682278E-03     7.318336516340762E-03
 -2.70   -12.60    -1.703479060365077E+01     4.111049042060886E-04     5.765032986907908E-01
 -2.70   -12.50    -1.693649227407991E+01     4.070748288313365E-04     5.702233702686795E-01
 -2.70   -12.40    -1.683821110586677E+01     4.030575285507973E-04     5.639639078490672E-01
 -2.70   -12.30    -1.673994707894560E+01     3.990496750225138E-04     5.577270281131335E-01
 -2.70   -12.20    -1.664170011010801E+01     3.950503323292734E-04     5.515132933141000E-01
 -2.70   -12.10    -1.654347084795937E+01     3.910595211683449E-04     5.453215210340816E-01
 -2.70   -12.00    -1.644525959950509E+01     3.870783798353730E-04     5.391521529734252E-01
 -2.70   -11.90    -1.634706681793138E+01     3.831071532563205E-04     5.330053222381279E-01
 -2.70   -11.80    -1.624889305502603E+01     3.791472274415717E-04     5.268819912539517E-01
 -2.70   -11.70    -1.615073814360638E+01     3.751983827351008E-04     5.207806307914741E-01
 -2.70   -11.60    -1.605260275881048E+01     3.712653036316646E-04     5.147032475097858E-01
 -2.70   -11.50    -1.595448742515145E+01     3.673415834967335E-04     5.086494160244703E-01
 -2.70   -11.40    -1.585639238327303E+01     3.634249646154656E-04     5.026181831999865E-01
 -2.70   -11.30    -1.575831830300058E+01     3.595303574641825E-04     4.966114451579500E-01
 -2.70   -11.20    -1.566026528955741E+01     3.556358803998711E-04     4.906280484810560E-01
 -2.70   -11.10    -1.556223415367758E+01     3.517625187049344E-04     4.846694272263348E-01
 -2.70   -11.00    -1.546422509438616E+01     3.478949692920513E-04     4.787344322354526E-01
 -2.70   -10.90    -1.536623877234670E+01     3.440462906792473E-04     4.728244405782700E-01
 -2.70   -10.80    -1.526827566940630E+01     3.401990873050126E-04     4.669385237786297E-01
 -2.70   -10.70    -1.517033640938751E+01     3.363768744147113E-04     4.610781704211346E-01
 -2.70   -10.60    -1.507242132906594E+01     3.325622813935101E-04     4.552425582760561E-01
 -2.70   -10.50    -1.497453119252381E+01     3.287572531709233E-04     4.494320039395644E-01
 -2.70   -10.40    -1.487666651736920E+01     3.249665611903880E-04     4.436465651105667E-01
 -2.70   -10.30    -1.477882808981794E+01     3.211906698394968E-04     4.378872724811201E-01
 -2.70   -10.20    -1.468101624038614E+01     3.174277589873254E-04     4.321536484062353E-01
 -2.70   -10.10    -1.458323192252589E+01     3.136773638390655E-04     4.264463692996527E-01
 -2.70   -10.00    -1.448547575578047E+01     3.099404231357823E-04     4.207653240592960E-01
 -2.70    -9.90    -1.438774844887196E+01     3.062190210824974E-04     4.151106703349717E-01
 -2.70    -9.80    -1.429005083520458E+01     3.025085364198622E-04     4.094828487647840E-01
 -2.70    -9.70    -1.419238354778636E+01     2.988140514741937E-04     4.038821440296393E-01
 -2.70    -9.60    -1.409474747616397E+01     2.951320318411739E-04     3.983083431575886E-01
 -2.70    -9.50    -1.399714361658690E+01     2.914670436725258E-04     3.927625421759064E-01
 -2.70    -9.40    -1.389957267710866E+01     2.878143581935029E-04     3.872441642501014E-01
 -2.70    -9.30    -1.380203577750291E+01     2.841764414256798E-04     3.817538742757364E-01
 -2.70    -9.20    -1.370453364938117E+01     2.805530600813747E-04     3.762916415112261E-01
 -2.70    -9.10    -1.360706750433801E+01     2.769451988493029E-04     3.708579386640917E-01
 -2.70    -9.00    -1.350963833203289E+01     2.733530102325862E-04     3.654532417265349E-01
 -2.70    -8.90    -1.341224736345543E+01     2.697748925292691E-04     3.600772963424917E-01
 -2.70    -8.80    -1.331489568952677E+01     2.662143676203794E-04     3.547312153229478E-01
 -2.70    -8.70    -1.321758452545520E+01     2.626678285396441E-04     3.494145252475290E-01
 -2.70    -8.60    -1.312031512234217E+01     2.591374285642374E-04     3.441275504362576E-01
 -2.70    -8.50    -1.302308882788361E+01     2.556236714358317E-04     3.388711085556460E-01
 -2.70    -8.40    -1.292590714991664E+01     2.521265199880199E-04     3.336454364403375E-01
 -2.70    -8.30    -1.282877145257484E+01     2.486455656679815E-04     3.284503005527355E-01
 -2.70    -8.20    -1.273168334532476E+01     2.451811146643982E-04     3.232864190082871E-01
 -2.70    -8.10    -1.263464441086416E+01     2.417346995955026E-04     3.181544214296030E-01
 -2.70    -8.00    -1.253765646861985E+01     2.383046819289334E-04     3.130539843491102E-01
 -2.70    -7.90    -1.244072120957669E+01     2.348921796198257E-04     3.079859163892438E-01
 -2.70    -7.80    -1.234384068578512E+01     2.314979026330297E-04     3.029507005518578E-01
 -2.70    -7.70    -1.224701671538389E+01     2.281212238011169E-04     2.979484797726310E-01
 -2.70    -7.60    -1.215025144923543E+01     2.247625074226366E-04     2.929792913788669E-01
 -2.70    -7.50    -1.205354714341471E+01     2.214229940378748E-04     2.880444133603898E-01
 -2.70    -7.40    -1.195690620261503E+01     2.181021141440523E-04     2.831435876053040E-01
 -2.70    -7.30    -1.186033093575539E+01     2.147999586936196E-04     2.782773163665223E-01
 -2.70    -7.20    -1.176382391565746E+01     2.115171853309004E-04     2.734461969326687E-01
 -2.70    -7.10    -1.166738790400980E+01     2.082543222010505E-04     2.686506960198370E-01
 -2.70    -7.00    -1.157102598435642E+01     2.050110805600211E-04     2.638909818588275E-01
 -2.70    -6.90    -1.147474102874969E+01     2.017880715236987E-04     2.591678649655054E-01
 -2.70    -6.80    -1.137853631669782E+01     1.985857794848158E-04     2.544818309595047E-01
 -2.70    -6.70    -1.128241498060084E+01     1.954040229949566E-04     2.498330911094850E-01
 -2.70    -6.60    -1.118638081325204E+01     1.922439741804960E-04     2.452226010654133E-01
 -2.70    -6.50    -1.109043742567968E+01     1.891052455992494E-04     2.406505824629513E-01
 -2.70    -6.40    -1.099458861896987E+01     1.859884843318731E-04     2.361176541068818E-01
 -2.70    -6.30    -1.089883859866598E+01     1.828939319942304E-04     2.316244150865075E-01
 -2.70    -6.20    -1.080319149103845E+01     1.798222870492620E-04     2.271715431147556E-01
 -2.70    -6.10    -1.070765177849941E+01     1.767738602458815E-04     2.227597132475011E-01
 -2.70    -6.00    -1.061222403476144E+01     1.737489103440128E-04     2.183893215220704E-01
 -2.70    -5.90    -1.051691279624504E+01     1.707479217998194E-04     2.140610829669868E-01
 -2.70    -5.80    -1.042172316225721E+01     1.677714711284029E-04     2.097758335872982E-01
 -2.70    -5.70    -1.032665980241576E+01     1.648202680219334E-04     2.055343774462162E-01
 -2.70    -5.60    -1.023172767597211E+01     1.618943920971966E-04     2.013370660816819E-01
 -2.70    -5.50    -1.013693179233590E+01     1.589947088418975E-04     1.971849197416844E-01
 -2.70    -5.40    -1.004227701659159E+01     1.561218062641694E-04     1.930786914197471E-01
 -2.70    -5.30    -9.947768050398182E+00     1.532762684875475E-04     1.890191599287037E-01
 -2.70    -5.20    -9.853409508815155E+00     1.504586739602361E-04     1.850070611166988E-01
 -2.70    -5.10    -9.759205447742620E+00     1.476698826577089E-04     1.810433314116959E-01
 -2.70    -5.00    -9.665159761271044E+00     1.449105987580237E-04     1.771287620938889E-01
 -2.70    -4.90    -9.571275650699299E+00     1.421815394191010E-04     1.732641942815995E-01
 -2.70    -4.80    -9.477555863994677E+00     1.394835997643446E-04     1.694505115444488E-01
 -2.70    -4.70    -9.384001926446606E+00     1.368176072746213E-04     1.656885512566802E-01
 -2.70    -4.60    -9.290614810481660E+00     1.341844695249168E-04     1.619791693221791E-01
 -2.70    -4.50    -9.197394130411080E+00     1.315851669466401E-04     1.583232155582525E-01
 -2.70    -4.40    -9.104338350036096E+00     1.290206807876336E-04     1.547215425731025E-01
 -2.70    -4.30    -9.011444671470334E+00     1.264919831810619E-04     1.511748794769877E-01
 -2.70    -4.20    -8.918708443204876E+00     1.240000582888454E-04     1.476839467740168E-01
 -2.70    -4.10    -8.826123614311049E+00     1.215459381469289E-04     1.442495312374814E-01
