logT	 logRho		logP		u	s
 -3.40    -6.20    -1.207677416095248E+01     1.900193610808608E-05     7.720827552603031E-02
 -3.40    -6.10    -1.197991976071213E+01     1.889545929125738E-05     7.618436472959680E-02
 -3.40    -6.00    -1.188312142788956E+01     1.879033186280350E-05     7.516932677937775E-02
 -3.40    -5.90    -1.178638021150806E+01     1.868653693272596E-05     7.416316573090166E-02
 -3.40    -5.80    -1.168969699407787E+01     1.858410459467271E-05     7.316600239816851E-02
 -3.40    -5.70    -1.159307208556316E+01     1.848306006450807E-05     7.217795931293997E-02
 -3.40    -5.60    -1.149650585861311E+01     1.838341675989694E-05     7.119913292503091E-02
 -3.40    -5.50    -1.139999813023537E+01     1.828519324394046E-05     7.022961720520700E-02
 -3.40    -5.40    -1.130354846479682E+01     1.818841205761083E-05     6.926951543328544E-02
 -3.40    -5.30    -1.120715582693960E+01     1.809308766209109E-05     6.831890439314199E-02
 -3.40    -5.20    -1.111081870350014E+01     1.799924412965072E-05     6.737788034480778E-02
 -3.40    -5.10    -1.101453503494576E+01     1.790690478141327E-05     6.644657391474826E-02
 -3.40    -5.00    -1.091830212452898E+01     1.781608820949163E-05     6.552503796441800E-02
 -3.40    -4.90    -1.082211669017386E+01     1.772680988020360E-05     6.461332082232160E-02
 -3.40    -4.80    -1.072597463400023E+01     1.763909893235523E-05     6.371154384292080E-02
 -3.40    -4.70    -1.062987117876856E+01     1.755297622080530E-05     6.281976212305618E-02
 -3.40    -4.60    -1.053380089949306E+01     1.746845195342105E-05     6.193798087616916E-02
 -3.40    -4.50    -1.043775755378279E+01     1.738554208694169E-05     6.106623853051825E-02
 -3.40    -4.40    -1.034173433075614E+01     1.730426477095030E-05     6.020456665584778E-02
 -3.40    -4.30    -1.024572354843252E+01     1.722464450681967E-05     5.935299779914847E-02
 -3.40    -4.20    -1.014971697646493E+01     1.714667930328556E-05     5.851147436126636E-02
 -3.40    -4.10    -1.005370572253194E+01     1.707038000833987E-05     5.767996630407368E-02
 -3.40    -4.00    -9.957680351413314E+00     1.699575773734547E-05     5.685844234180049E-02
 -3.40    -3.90    -9.861631019037144E+00     1.692281006299395E-05     5.604680330866540E-02
 -3.40    -3.80    -9.765547220824432E+00     1.685153839321645E-05     5.524495488425263E-02
 -3.40    -3.70    -9.669418013568073E+00     1.678194260377292E-05     5.445279628258809E-02
 -3.40    -3.60    -9.573232315187393E+00     1.671400615076541E-05     5.367016120758311E-02
 -3.40    -3.50    -9.476978531476394E+00     1.664772041555973E-05     5.289688575512401E-02
 -3.40    -3.40    -9.380644785450402E+00     1.658307165875129E-05     5.213279291967711E-02
 -3.40    -3.30    -9.284218808361647E+00     1.652004274470438E-05     5.137767464282097E-02
 -3.40    -3.20    -9.187688007082192E+00     1.645860658320488E-05     5.061819811848933E-02
 -3.40    -3.10    -9.091039269753365E+00     1.639873748258588E-05     4.997239652647713E-02
 -3.40    -3.00    -8.994258981739240E+00     1.634040689142094E-05     4.928608942231769E-02
 -3.40    -2.90    -8.897332870448453E+00     1.628357730393905E-05     4.843257500111410E-02
 -3.40    -2.80    -8.800245738841380E+00     1.622821850976377E-05     4.772761492743666E-02
 -3.40    -2.70    -8.702981128108643E+00     1.617429341453827E-05     4.702061243609597E-02
 -3.40    -2.60    -8.605521187310320E+00     1.612175862035383E-05     4.632046481020840E-02
 -3.40    -2.50    -8.507846003132654E+00     1.607057159159240E-05     4.562678509433882E-02
 -3.40    -2.40    -8.409932988216374E+00     1.602068970254015E-05     4.493916378540261E-02
 -3.40    -2.30    -8.311756096213868E+00     1.597206823817240E-05     4.425714193189070E-02
 -3.40    -2.20    -8.213284691185322E+00     1.592466586458982E-05     4.358025149894465E-02
 -3.40    -2.10    -8.114481999156574E+00     1.587844084218302E-05     4.290797717879404E-02
 -3.40    -2.00    -8.015303160646813E+00     1.583335103181135E-05     4.223975699604994E-02
 -3.40    -1.90    -7.915692595093267E+00     1.578936530018586E-05     4.157499653621509E-02
 -3.40    -1.80    -7.815580210616401E+00     1.574645990814724E-05     4.091304294515329E-02
 -3.40    -1.70    -7.714876404256939E+00     1.570461529055230E-05     4.025315490806351E-02
 -3.40    -1.60    -7.613465483142178E+00     1.566383937937927E-05     3.959451531855540E-02
 -3.40    -1.50    -7.511196326975368E+00     1.562416590890313E-05     3.893619550003709E-02
 -3.40    -1.40    -7.407870190075927E+00     1.558565950364176E-05     3.827712589637192E-02
 -3.40    -1.30    -7.303224636261651E+00     1.554845917202601E-05     3.761607803235702E-02
 -3.40    -1.20    -7.196913618608405E+00     1.551278545512945E-05     3.695158312365831E-02
 -3.40    -1.10    -7.088486125251119E+00     1.547898890304656E-05     3.628189796438167E-02
 -3.40    -1.00    -6.977370043942059E+00     1.544762888541805E-05     3.560495905191053E-02
 -3.40    -0.90    -6.862878595747816E+00     1.541954527239864E-05     3.491828888981673E-02
 -3.40    -0.80    -6.744268844944758E+00     1.539596008671827E-05     3.421896262659790E-02
 -3.40    -0.70    -6.620890277610803E+00     1.537849070135939E-05     3.350360204921812E-02
 -3.40    -0.60    -6.492448676265360E+00     1.537094841090520E-05     3.276845322124229E-02
 -3.40    -0.50    -6.359361808744662E+00     1.537319535935937E-05     3.200962832191220E-02
 -3.40    -0.40    -6.223129795532060E+00     1.539029674112447E-05     3.122345365253310E-02
 -3.40    -0.30    -6.176296199414774E+00     1.487083330052334E-05     2.905226074043925E-02
 -3.40    -0.20    -6.176296199414774E+00     1.420618471991169E-05     2.667048427397494E-02
 -3.40    -0.10    -6.176296199414774E+00     1.367823558616244E-05     2.477857197786051E-02
 -3.40     0.00    -6.176296199414774E+00     1.325887068272719E-05     2.327577262343478E-02
 -3.40     0.10    -6.176296199414774E+00     1.292575729927614E-05     2.208205666508899E-02
 -3.40     0.20    -6.176296199414774E+00     1.266115593343644E-05     2.113385437513398E-02
 -3.40     0.30    -6.176296199414774E+00     1.245097559760335E-05     2.038067052399250E-02
 -3.40     0.40    -6.176296199414774E+00     1.228402342246730E-05     1.978239532509244E-02
 -3.40     0.50    -6.176296199414774E+00     1.215140859590810E-05     1.930716844247084E-02
 -3.40     0.60    -6.176296199414774E+00     1.204606889482907E-05     1.892968231170451E-02
 -3.40     0.70    -6.176296199414774E+00     1.196239459602458E-05     1.862983441981999E-02
 -3.40     0.80    -6.176296199414774E+00     1.189592973796341E-05     1.839165677317355E-02
 -3.40     0.90    -4.821748768155379E+00     1.168474016519021E-05     1.768576168190808E-02
 -3.40     1.00    -4.084450380093265E+00     1.210877122075248E-05     1.604656051072610E-02
 -3.40     1.10    -3.595764293766226E+00     1.463010942526583E-05     1.450675254865726E-02
 -3.40     1.20    -3.195948478320857E+00     2.080826921103481E-05     1.305409780123733E-02
 -3.40     1.30    -2.845101576931901E+00     3.286840816984381E-05     1.167767973408358E-02
 -3.40     1.40    -2.526301281762945E+00     5.388115674967302E-05     1.036837904726464E-02
 -3.40     1.50    -2.230534122240337E+00     8.797514741778513E-05     9.119283745231032E-03
 -3.40     1.60    -1.952321060810172E+00     1.405871692248255E-04     7.926094892870250E-03
 -3.40     1.70    -1.688026050505613E+00     2.187572203949161E-04     6.787567757092753E-03
 -3.40     1.80    -1.435083511614790E+00     3.314765898890018E-04     5.705972703500977E-03
 -3.40     1.90    -1.191597851085816E+00     4.900983555699294E-04     4.687406609322615E-03
 -3.40     2.00    -9.561196857125864E-01     7.088202170554712E-04     3.741408493912145E-03
 -3.30   -12.60    -1.769392455437092E+01     3.323416675649813E-05     1.648071872162340E-01
 -3.30   -12.50    -1.768203361116790E+01     3.323416675649813E-05     1.644104458457677E-01
 -3.30   -12.40    -1.766751237627404E+01     3.323416675649813E-05     1.640137044753014E-01
 -3.30   -12.30    -1.764989565718162E+01     3.323416675649813E-05     1.636169631048351E-01
 -3.30   -12.20    -1.762868767727418E+01     3.323416675649813E-05     1.632202217343687E-01
 -3.30   -12.10    -1.760338164768881E+01     3.323416675649813E-05     1.628234803639024E-01
 -3.30   -12.00    -1.757348660530581E+01     3.323416675649813E-05     1.624267389934361E-01
 -3.30   -11.90    -1.751127257464250E+01     3.312426707584454E-05     1.615022331339611E-01
 -3.30   -11.80    -1.741294178708189E+01     3.288115719544615E-05     1.599120217017963E-01
 -3.30   -11.70    -1.731462410473645E+01     3.263912610930678E-05     1.583281227088916E-01
 -3.30   -11.60    -1.721631993363676E+01     3.239700137303966E-05     1.567510169410833E-01
 -3.30   -11.50    -1.711802941960730E+01     3.215807679198139E-05     1.551813255716295E-01
 -3.30   -11.40    -1.701975291957683E+01     3.191860237272034E-05     1.536182426873801E-01
 -3.30   -11.30    -1.692149067264765E+01     3.168340021419410E-05     1.520617668939553E-01
 -3.30   -11.20    -1.682324285610224E+01     3.144719957594111E-05     1.505125674801472E-01
 -3.30   -11.10    -1.672500974731289E+01     3.121205946653077E-05     1.489701137944321E-01
 -3.30   -11.00    -1.662679173870113E+01     3.097972909787682E-05     1.474344819044288E-01
 -3.30   -10.90    -1.652858926509586E+01     3.074897699118917E-05     1.459061732338647E-01
 -3.30   -10.80    -1.643040244832483E+01     3.051912740031463E-05     1.443848558321276E-01
 -3.30   -10.70    -1.633223157493684E+01     3.029031383957352E-05     1.428705531460243E-01
 -3.30   -10.60    -1.623407710328562E+01     3.006312648860952E-05     1.413635139312997E-01
 -3.30   -10.50    -1.613593935750372E+01     2.983801275969467E-05     1.398636321224476E-01
 -3.30   -10.40    -1.603781872472351E+01     2.961366331242510E-05     1.383706905816070E-01
 -3.30   -10.30    -1.593971563753193E+01     2.939048784879177E-05     1.368851449117553E-01
 -3.30   -10.20    -1.584163039837515E+01     2.916896552663826E-05     1.354068551691343E-01
 -3.30   -10.10    -1.574356341885483E+01     2.894851860286702E-05     1.339358079653442E-01
 -3.30   -10.00    -1.564551515703783E+01     2.873018293665964E-05     1.324721813952698E-01
 -3.30    -9.90    -1.554748615751632E+01     2.851285878528623E-05     1.310158692282365E-01
 -3.30    -9.80    -1.544947685279113E+01     2.829677035022705E-05     1.295669900535012E-01
 -3.30    -9.70    -1.535148752640245E+01     2.808221267302975E-05     1.281255839939753E-01
 -3.30    -9.60    -1.525351881541338E+01     2.786888574523254E-05     1.266916065811864E-01
 -3.30    -9.50    -1.515557120814320E+01     2.765705487687410E-05     1.252651598787192E-01
 -3.30    -9.40    -1.505764530179045E+01     2.744678526265917E-05     1.238463745832135E-01
 -3.30    -9.30    -1.495974166477690E+01     2.723792607679333E-05     1.224351511764119E-01
 -3.30    -9.20    -1.486186083853200E+01     2.703065978054038E-05     1.210316520813187E-01
 -3.30    -9.10    -1.476400339510481E+01     2.682462168031897E-05     1.196357868720840E-01
 -3.30    -9.00    -1.466617008741178E+01     2.662015669966136E-05     1.182477665986302E-01
 -3.30    -8.90    -1.456836160447260E+01     2.641707439252519E-05     1.168675238568942E-01
 -3.30    -8.80    -1.447057859659601E+01     2.621546318514441E-05     1.154950701185134E-01
 -3.30    -8.70    -1.437282166338536E+01     2.601544435106032E-05     1.141307207846529E-01
 -3.30    -8.60    -1.427509167176308E+01     2.581681126379061E-05     1.127742349548379E-01
 -3.30    -8.50    -1.417738940161665E+01     2.561975807686144E-05     1.114256131142664E-01
 -3.30    -8.40    -1.407971572976100E+01     2.542426640985070E-05     1.100852744200101E-01
 -3.30    -8.30    -1.398207147965979E+01     2.523032772881652E-05     1.087530703825782E-01
 -3.30    -8.20    -1.388445759227052E+01     2.503788715038271E-05     1.074289656023299E-01
 -3.30    -8.10    -1.378687509435450E+01     2.484698858793087E-05     1.061131747604840E-01
 -3.30    -8.00    -1.368932475895792E+01     2.465764997145022E-05     1.048056874503846E-01
 -3.30    -7.90    -1.359180781400477E+01     2.446988349995735E-05     1.035065444445374E-01
 -3.30    -7.80    -1.349432539898674E+01     2.428371338995106E-05     1.022158592505372E-01
 -3.30    -7.70    -1.339687849230894E+01     2.409916972117488E-05     1.009337327755331E-01
 -3.30    -7.60    -1.329946835250835E+01     2.391621553466527E-05     9.966020238285545E-02
 -3.30    -7.50    -1.320209618802472E+01     2.373486006297944E-05     9.839526525125969E-02
 -3.30    -7.40    -1.310476340398741E+01     2.355513618787456E-05     9.713904517022739E-02
 -3.30    -7.30    -1.300747124902133E+01     2.337712668218715E-05     9.589170300901423E-02
 -3.30    -7.20    -1.291022118685891E+01     2.320076618497596E-05     9.465324249256564E-02
 -3.30    -7.10    -1.281301470919153E+01     2.302607435136852E-05     9.342372619223505E-02
 -3.30    -7.00    -1.271585323097285E+01     2.285307634274942E-05     9.220326932398856E-02
 -3.30    -6.90    -1.261873844910786E+01     2.268185236789000E-05     9.099201782105697E-02
 -3.30    -6.80    -1.252167194164000E+01     2.251231809341370E-05     8.978990310562093E-02
 -3.30    -6.70    -1.242465527432662E+01     2.234452814926903E-05     8.859714032661758E-02
 -3.30    -6.60    -1.232769019025135E+01     2.217851403547774E-05     8.741381316036526E-02
 -3.30    -6.50    -1.223077833019139E+01     2.201427075603629E-05     8.623998283218944E-02
 -3.30    -6.40    -1.213392146100361E+01     2.185184333418790E-05     8.507575556251878E-02
 -3.30    -6.30    -1.203712125448042E+01     2.169124824677783E-05     8.392126263406074E-02
 -3.30    -6.20    -1.194037936004797E+01     2.153248566223214E-05     8.277658756397908E-02
 -3.30    -6.10    -1.184369735366181E+01     2.137558487722723E-05     8.164183243780179E-02
 -3.30    -6.00    -1.174707671926051E+01     2.122060477945054E-05     8.051718476083582E-02
 -3.30    -5.90    -1.165051895588796E+01     2.106753379601685E-05     7.940269760886082E-02
 -3.30    -5.80    -1.155402516833407E+01     2.091639083903518E-05     7.829845542087639E-02
 -3.30    -5.70    -1.145759630126627E+01     2.076721628148400E-05     7.720460486233882E-02
 -3.30    -5.60    -1.136123319572838E+01     2.062003637277393E-05     7.612128129295882E-02
 -3.30    -5.50    -1.126493619817182E+01     2.047487780004142E-05     7.504859698440479E-02
 -3.30    -5.40    -1.116870539126750E+01     2.033176901943544E-05     7.398666839622257E-02
 -3.30    -5.30    -1.107254034637884E+01     2.019073736362363E-05     7.293560833217852E-02
 -3.30    -5.20    -1.097644023011878E+01     2.005180721591714E-05     7.189551586617998E-02
 -3.30    -5.10    -1.088040355153186E+01     1.991501771070285E-05     7.086650792316981E-02
 -3.30    -5.00    -1.078442814280931E+01     1.978040382663538E-05     6.984873329767335E-02
 -3.30    -4.90    -1.068851141657207E+01     1.964798895397141E-05     6.884225238800806E-02
 -3.30    -4.80    -1.059264986438876E+01     1.951779815021090E-05     6.784713088968342E-02
 -3.30    -4.70    -1.049683915072814E+01     1.938987742740583E-05     6.686351308700897E-02
 -3.30    -4.60    -1.040107437062943E+01     1.926425568693899E-05     6.589145863855207E-02
 -3.30    -4.50    -1.030534966729635E+01     1.914094552848600E-05     6.493098205362099E-02
 -3.30    -4.40    -1.020965839376179E+01     1.901997898011086E-05     6.398213436952863E-02
 -3.30    -4.30    -1.011399314610487E+01     1.890138317723925E-05     6.304494766071227E-02
 -3.30    -4.20    -1.001834567634800E+01     1.878518680577176E-05     6.211946496820024E-02
 -3.30    -4.10    -9.922706997803790E+00     1.867139743847526E-05     6.120563666610453E-02
 -3.30    -4.00    -9.827067425265854E+00     1.856002831667482E-05     6.030342305314872E-02
 -3.30    -3.90    -9.731416722060064E+00     1.845108922593411E-05     5.941275688409584E-02
 -3.30    -3.80    -9.635743893765541E+00     1.834459183047085E-05     5.853357504232506E-02
 -3.30    -3.70    -9.540037319543282E+00     1.824053159905440E-05     5.766576005739295E-02
 -3.30    -3.60    -9.444285125063629E+00     1.813890026907848E-05     5.680915015667655E-02
 -3.30    -3.50    -9.348474742055123E+00     1.803969487895534E-05     5.596361758895249E-02
 -3.30    -3.40    -9.252593348289563E+00     1.794289803697693E-05     5.512897016379509E-02
 -3.30    -3.30    -9.156627611250959E+00     1.784848454136366E-05     5.430497185234067E-02
 -3.30    -3.20    -9.060563705218632E+00     1.775642925296156E-05     5.347601520436814E-02
 -3.30    -3.10    -8.964387414463193E+00     1.766669941766154E-05     5.278110515637116E-02
 -3.30    -3.00    -8.868083953904057E+00     1.757925823694567E-05     5.203843059628630E-02
 -3.30    -2.90    -8.771637875601648E+00     1.749406615824414E-05     5.109932502092380E-02
 -3.30    -2.80    -8.675032876729732E+00     1.741107117630011E-05     5.033539176735419E-02
 -3.30    -2.70    -8.578251583723205E+00     1.733022480201826E-05     4.956931229475295E-02
 -3.30    -2.60    -8.481275338940682E+00     1.725147715788932E-05     4.881164679720293E-02
 -3.30    -2.50    -8.384083540832936E+00     1.717476337909369E-05     4.806195645707621E-02
 -3.30    -2.40    -8.286653355870904E+00     1.710002355418523E-05     4.731978632590956E-02
 -3.30    -2.30    -8.188958863204476E+00     1.702720274900781E-05     4.658465950685447E-02
 -3.30    -2.20    -8.090970010773486E+00     1.695623257920069E-05     4.585604593857917E-02
 -3.30    -2.10    -7.992651436926827E+00     1.688705106852222E-05     4.513339061789324E-02
 -3.30    -2.00    -7.893960646939662E+00     1.681960598985252E-05     4.441610850121717E-02
 -3.30    -1.90    -7.794845775553455E+00     1.675384390000607E-05     4.370355628179171E-02
 -3.30    -1.80    -7.695242247753292E+00     1.668971556390680E-05     4.299502157059087E-02
 -3.30    -1.70    -7.595068620083526E+00     1.662718933898745E-05     4.228973089472170E-02
 -3.30    -1.60    -7.494220905479667E+00     1.656625056467394E-05     4.158682749501166E-02
 -3.30    -1.50    -7.392564515195575E+00     1.650691492738066E-05     4.088534892749859E-02
 -3.30    -1.40    -7.289924248217950E+00     1.644924746903895E-05     4.018421371698704E-02
 -3.30    -1.30    -7.186070503816907E+00     1.639336578444920E-05     3.948214745476086E-02
 -3.30    -1.20    -7.080702818413450E+00     1.633948462168207E-05     3.877767119536363E-02
 -3.30    -1.10    -6.973431746140700E+00     1.628795953541102E-05     3.806905565912638E-02
 -3.30    -1.00    -6.863764931024758E+00     1.623935042185240E-05     3.735423016840714E-02
 -3.30    -0.90    -6.751110904261022E+00     1.619450019784253E-05     3.663072655646642E-02
 -3.30    -0.80    -6.634824692627037E+00     1.615462975970766E-05     3.589558119070709E-02
 -3.30    -0.70    -6.514328068542804E+00     1.612143342042476E-05     3.514531675937886E-02
 -3.30    -0.60    -6.389328390811836E+00     1.609687716228585E-05     3.437596413830055E-02
 -3.30    -0.50    -6.260125470162263E+00     1.608658843445416E-05     3.358314598967461E-02
 -3.30    -0.40    -6.127941414720923E+00     1.608655169521842E-05     3.276242240003195E-02
 -3.30    -0.30    -5.995185503814006E+00     1.610473566040675E-05     3.190980290092998E-02
 -3.30    -0.20    -5.865598074664508E+00     1.613935909198024E-05     3.102280643564731E-02
 -3.30    -0.10    -5.863252786799508E+00     1.533588488487092E-05     2.850335517693672E-02
 -3.30     0.00    -5.863252786799508E+00     1.468344294434490E-05     2.647314168123981E-02
 -3.30     0.10    -5.863252786799508E+00     1.416518988946679E-05     2.486048577908948E-02
 -3.30     0.20    -5.863252786799508E+00     1.375352685524499E-05     2.357950766311671E-02
 -3.30     0.30    -5.863252786799508E+00     1.342653128397034E-05     2.256199057753562E-02
 -3.30     0.40    -5.863252786799508E+00     1.316678946907710E-05     2.175374802714420E-02
 -3.30     0.50    -5.863252786799508E+00     1.296046921176886E-05     2.111173814886273E-02
 -3.30     0.60    -5.863252786799508E+00     1.279658320599335E-05     2.060177157557187E-02
 -3.30     0.70    -5.863252786799508E+00     1.266640392432968E-05     2.019669072764134E-02
 -3.30     0.80    -5.863252786799508E+00     1.256299884532810E-05     1.987492357278407E-02
 -3.30     0.90    -4.701211196747437E+00     1.225315486124671E-05     1.895549511321705E-02
 -3.30     1.00    -4.048114415469103E+00     1.274430277422082E-05     1.746096667869350E-02
 -3.30     1.10    -3.581430005262678E+00     1.525238024411654E-05     1.589215815386815E-02
 -3.30     1.20    -3.189094877099638E+00     2.141830626762291E-05     1.441273354266448E-02
 -3.30     1.30    -2.841435366287796E+00     3.346688884588266E-05     1.301097262143032E-02
 -3.30     1.40    -2.524185705409173E+00     5.446831706106915E-05     1.167674952485396E-02
 -3.30     1.50    -2.229244180223420E+00     8.855061621544278E-05     1.040184600190116E-02
 -3.30     1.60    -1.951501216509891E+00     1.411497143325012E-04     9.180234765554083E-03
 -3.30     1.70    -1.687488912210910E+00     2.193048185775737E-04     8.008388706864383E-03
 -3.30     1.80    -1.434723656842502E+00     3.320058450159577E-04     6.885654716672641E-03
 -3.30     1.90    -1.191353672450271E+00     4.906040095646762E-04     5.814679640069993E-03
 -3.30     2.00    -9.559533884271036E-01     7.092961083914396E-04     4.801741171120194E-03
 -3.20   -12.60    -1.753425627678167E+01     4.227092281597415E-05     1.806023161844686E-01
 -3.20   -12.50    -1.752387369333615E+01     4.227092281597415E-05     1.802055748140023E-01
 -3.20   -12.40    -1.751114613315639E+01     4.227092281597415E-05     1.798088334435360E-01
 -3.20   -12.30    -1.749563588605157E+01     4.227092281597415E-05     1.794120920730696E-01
 -3.20   -12.20    -1.747686573377138E+01     4.227092281597415E-05     1.790153507026033E-01
 -3.20   -12.10    -1.745433362904882E+01     4.227092281597415E-05     1.786186093321370E-01
 -3.20   -12.00    -1.742753478305867E+01     4.227092281597415E-05     1.782218679616707E-01
 -3.20   -11.90    -1.736720529595244E+01     4.211541236459393E-05     1.772125402050745E-01
 -3.20   -11.80    -1.726892930151202E+01     4.175863554962528E-05     1.754310935819493E-01
 -3.20   -11.70    -1.717066703306323E+01     4.140635279760823E-05     1.736572026638264E-01
 -3.20   -11.60    -1.707241903985505E+01     4.105877373574714E-05     1.718905695226199E-01
 -3.20   -11.50    -1.697418556883376E+01     4.071022035212905E-05     1.701321190301078E-01
 -3.20   -11.40    -1.687596692746137E+01     4.036499995883137E-05     1.683814266138107E-01
 -3.20   -11.30    -1.677776312844225E+01     4.002103538898885E-05     1.666385823105984E-01
 -3.20   -11.20    -1.667957470449307E+01     3.968151969356532E-05     1.649037886625612E-01
 -3.20   -11.10    -1.658140196922171E+01     3.933921348051412E-05     1.631764863167270E-01
 -3.20   -11.00    -1.648324508387179E+01     3.900107323897280E-05     1.614571497910462E-01
 -3.20   -10.90    -1.638510457711664E+01     3.866675935747849E-05     1.597460456128345E-01
 -3.20   -10.80    -1.628698063002510E+01     3.833353553499423E-05     1.580429297582138E-01
 -3.20   -10.70    -1.618887360297781E+01     3.800157349461117E-05     1.563477509525432E-01
 -3.20   -10.60    -1.609078395779663E+01     3.767103919940553E-05     1.546605927735288E-01
 -3.20   -10.50    -1.599271195490911E+01     3.734230220398509E-05     1.529817781674188E-01
 -3.20   -10.40    -1.589465798783233E+01     3.701645976076540E-05     1.513110860974854E-01
 -3.20   -10.30    -1.579662257070719E+01     3.669271957998551E-05     1.496483223939742E-01
 -3.20   -10.20    -1.569860603852643E+01     3.637031273013725E-05     1.479940758449179E-01
 -3.20   -10.10    -1.560060882593548E+01     3.604994278429906E-05     1.463480347901473E-01
 -3.20   -10.00    -1.550263138860565E+01     3.573174403856204E-05     1.447102981419975E-01
 -3.20    -9.90    -1.540467426571248E+01     3.541587507189704E-05     1.430810247634007E-01
 -3.20    -9.80    -1.530673797863503E+01     3.510111560457190E-05     1.414600980982680E-01
 -3.20    -9.70    -1.520882284004340E+01     3.478864721863296E-05     1.398477216953078E-01
 -3.20    -9.60    -1.511092954561816E+01     3.447843697561030E-05     1.382437638432286E-01
 -3.20    -9.50    -1.501305847460827E+01     3.417013651119004E-05     1.366483613287416E-01
 -3.20    -9.40    -1.491521030299267E+01     3.386362602924652E-05     1.350617066051703E-01
 -3.20    -9.30    -1.481738581958532E+01     3.355934214824766E-05     1.334836714754479E-01
 -3.20    -9.20    -1.471958533134563E+01     3.325722453833914E-05     1.319142498335267E-01
 -3.20    -9.10    -1.462180960072187E+01     3.295701631883994E-05     1.303537372251997E-01
 -3.20    -9.00    -1.452405936735784E+01     3.265876550772184E-05     1.288020453074394E-01
 -3.20    -8.90    -1.442633532595060E+01     3.236278707575496E-05     1.272591574181977E-01
 -3.20    -8.80    -1.432863822157572E+01     3.206893088174975E-05     1.257252297231636E-01
 -3.20    -8.70    -1.423096868814224E+01     3.177706956518182E-05     1.242003853142689E-01
 -3.20    -8.60    -1.413332760112409E+01     3.148730184588702E-05     1.226845168893655E-01
 -3.20    -8.50    -1.403571579633811E+01     3.119978675300370E-05     1.211777240321693E-01
 -3.20    -8.40    -1.393813421145421E+01     3.091445093813986E-05     1.196802323350053E-01
 -3.20    -8.30    -1.384058380738253E+01     3.063109054627969E-05     1.181918940621483E-01
 -3.20    -8.20    -1.374306541574182E+01     3.035004593699334E-05     1.167129223454305E-01
 -3.20    -8.10    -1.364558006649839E+01     3.007126585806870E-05     1.152434565992957E-01
 -3.20    -8.00    -1.354812887975666E+01     2.979453161608750E-05     1.137834022746641E-01
 -3.20    -7.90    -1.345071297885237E+01     2.952013629808337E-05     1.123327943741113E-01
 -3.20    -7.80    -1.335333345256463E+01     2.924804457269834E-05     1.108917916732390E-01
 -3.20    -7.70    -1.325599145371315E+01     2.897815986730867E-05     1.094604950148139E-01
 -3.20    -7.60    -1.315868833306511E+01     2.871048841571122E-05     1.080390079519651E-01
 -3.20    -7.50    -1.306142540654313E+01     2.844519724602388E-05     1.066273159495515E-01
 -3.20    -7.40    -1.296420401833283E+01     2.818222968576934E-05     1.052255247581357E-01
 -3.20    -7.30    -1.286702565196472E+01     2.792159660051063E-05     1.038337916857432E-01
 -3.20    -7.20    -1.276989190019223E+01     2.766336134260512E-05     1.024522003168029E-01
 -3.20    -7.10    -1.267280409662712E+01     2.740742783037169E-05     1.010807755007744E-01
 -3.20    -7.00    -1.257576405427151E+01     2.715392728584228E-05     9.971962129746020E-02
 -3.20    -6.90    -1.247877354578471E+01     2.690291589390359E-05     9.836892632605954E-02
 -3.20    -6.80    -1.238183420853383E+01     2.665431751211516E-05     9.702870705902986E-02
 -3.20    -6.70    -1.228494778695510E+01     2.640821525376209E-05     9.569913365012334E-02
 -3.20    -6.60    -1.218811620910483E+01     2.616460826572581E-05     9.438022731864994E-02
 -3.20    -6.50    -1.209134133889432E+01     2.592352909524404E-05     9.307209195967719E-02
 -3.20    -6.40    -1.199462519293188E+01     2.568499015396648E-05     9.177491418556497E-02
 -3.20    -6.30    -1.189796962591149E+01     2.544907620623369E-05     9.048883990847972E-02
 -3.20    -6.20    -1.180137651110167E+01     2.521578133463599E-05     8.921395102297371E-02
 -3.20    -6.10    -1.170484780331111E+01     2.498511252056632E-05     8.795034106155446E-02
 -3.20    -6.00    -1.160838535613345E+01     2.475713737828305E-05     8.669817016445203E-02
 -3.20    -5.90    -1.151199101325574E+01     2.453185495019797E-05     8.545754342165873E-02
 -3.20    -5.80    -1.141566633117353E+01     2.430930677776862E-05     8.422859340516096E-02
 -3.20    -5.70    -1.131941265884220E+01     2.408958762239179E-05     8.301152832384792E-02
 -3.20    -5.60    -1.122323132636605E+01     2.387268544561894E-05     8.180642442228023E-02
 -3.20    -5.50    -1.112712325877228E+01     2.365863008509560E-05     8.061343874011168E-02
 -3.20    -5.40    -1.103108921490626E+01     2.344748266784439E-05     7.943270148181077E-02
 -3.20    -5.30    -1.093512930899815E+01     2.323928176142712E-05     7.826432469039105E-02
 -3.20    -5.20    -1.083924329427634E+01     2.303406229403162E-05     7.710849097047484E-02
 -3.20    -5.10    -1.074343053652041E+01     2.283188300869294E-05     7.596533327638311E-02
 -3.20    -5.00    -1.064768955256469E+01     2.263279397621275E-05     7.483499576468497E-02
 -3.20    -4.90    -1.055201842866549E+01     2.243681625338847E-05     7.371752824466647E-02
 -3.20    -4.80    -1.045641439254022E+01     2.224401495837734E-05     7.261311226410364E-02
 -3.20    -4.70    -1.036087383444319E+01     2.205444318846595E-05     7.152187909046015E-02
 -3.20    -4.60    -1.026539241010375E+01     2.186812368556566E-05     7.044387512863104E-02
