# pressure[GPa]	radius[R_earth] temperature[K] density[g/cc]
3.9692E+01	2.877741	2866.7	1.6519E+00
4.0279E+01	2.873762	2876.7	1.6603E+00
4.0870E+01	2.869783	2886.8	1.6686E+00
4.1463E+01	2.865804	2897.0	1.6770E+00
4.2060E+01	2.861824	2907.3	1.6852E+00
4.2660E+01	2.857845	2917.8	1.6935E+00
4.3263E+01	2.853866	2928.4	1.7017E+00
4.3869E+01	2.849886	2939.1	1.7099E+00
4.4478E+01	2.845907	2949.9	1.7180E+00
4.5090E+01	2.841928	2960.8	1.7261E+00
4.5705E+01	2.837948	2971.8	1.7342E+00
4.6323E+01	2.833969	2982.8	1.7422E+00
4.6944E+01	2.829990	2994.0	1.7502E+00
4.7568E+01	2.826010	3005.3	1.7582E+00
4.8195E+01	2.822031	3016.5	1.7661E+00
4.8824E+01	2.818052	3027.8	1.7740E+00
4.9457E+01	2.814072	3039.1	1.7818E+00
5.0093E+01	2.810093	3050.4	1.7896E+00
5.0731E+01	2.806114	3061.5	1.7974E+00
5.1372E+01	2.802135	3072.6	1.8052E+00
5.2017E+01	2.798155	3083.5	1.8129E+00
5.2664E+01	2.794176	3094.3	1.8206E+00
5.3313E+01	2.790197	3104.9	1.8283E+00
5.3966E+01	2.786217	3115.3	1.8359E+00
5.4621E+01	2.782238	3125.4	1.8435E+00
5.5279E+01	2.778259	3135.3	1.8511E+00
5.5940E+01	2.774279	3145.0	1.8586E+00
5.6604E+01	2.770300	3154.3	1.8661E+00
5.7270E+01	2.766321	3163.4	1.8735E+00
5.7939E+01	2.762341	3172.2	1.8809E+00
5.8611E+01	2.758362	3180.7	1.8883E+00
5.9285E+01	2.754383	3189.0	1.8956E+00
5.9963E+01	2.750404	3197.2	1.9029E+00
6.0642E+01	2.746424	3205.2	1.9102E+00
6.1324E+01	2.742445	3213.1	1.9175E+00
6.2009E+01	2.738466	3220.9	1.9248E+00
6.2697E+01	2.734486	3228.6	1.9320E+00
6.3387E+01	2.730507	3236.4	1.9392E+00
6.4080E+01	2.726528	3244.1	1.9463E+00
6.4775E+01	2.722548	3251.8	1.9535E+00
6.5472E+01	2.718569	3259.6	1.9606E+00
6.6173E+01	2.714590	3267.5	1.9677E+00
6.6876E+01	2.710610	3275.5	1.9747E+00
6.7581E+01	2.706631	3283.6	1.9818E+00
6.8289E+01	2.702652	3291.8	1.9888E+00
6.8999E+01	2.698672	3300.2	1.9957E+00
6.9711E+01	2.694693	3308.8	2.0026E+00
7.0427E+01	2.690714	3317.5	2.0095E+00
7.1144E+01	2.686735	3326.4	2.0164E+00
7.1864E+01	2.682755	3335.4	2.0233E+00
7.2586E+01	2.678776	3344.6	2.0301E+00
7.3311E+01	2.674797	3353.9	2.0369E+00
7.4038E+01	2.670817	3363.3	2.0437E+00
7.4767E+01	2.666838	3372.9	2.0504E+00
7.5499E+01	2.662859	3382.6	2.0572E+00
7.6233E+01	2.658879	3392.4	2.0639E+00
7.6970E+01	2.654900	3402.3	2.0706E+00
7.7708E+01	2.650921	3412.4	2.0772E+00
7.8449E+01	2.646941	3422.5	2.0839E+00
7.9193E+01	2.642962	3432.8	2.0905E+00
7.9938E+01	2.638983	3443.1	2.0971E+00
8.0686E+01	2.635004	3453.5	2.1036E+00
8.1436E+01	2.631024	3464.1	2.1100E+00
8.2188E+01	2.627045	3474.7	2.1165E+00
8.2942E+01	2.623066	3485.4	2.1229E+00
8.3699E+01	2.619086	3496.2	2.1293E+00
8.4457E+01	2.615107	3507.1	2.1357E+00
8.5218E+01	2.611128	3518.0	2.1421E+00
8.5981E+01	2.607148	3528.9	2.1484E+00
8.6746E+01	2.603169	3539.9	2.1547E+00
8.7513E+01	2.599190	3550.9	2.1610E+00
8.8282E+01	2.595210	3561.9	2.1673E+00
8.9054E+01	2.591231	3572.9	2.1736E+00
8.9827E+01	2.587252	3583.9	2.1798E+00
9.0602E+01	2.583272	3594.9	2.1861E+00
9.1380E+01	2.579293	3605.8	2.1923E+00
9.2160E+01	2.575314	3616.7	2.1985E+00
9.2941E+01	2.571335	3627.6	2.2046E+00
9.3725E+01	2.567355	3638.3	2.2108E+00
9.4510E+01	2.563376	3649.1	2.2169E+00
9.5298E+01	2.559397	3659.7	2.2230E+00
9.6087E+01	2.555417	3670.2	2.2291E+00
9.6879E+01	2.551438	3680.7	2.2351E+00
9.7672E+01	2.547459	3691.0	2.2412E+00
9.8467E+01	2.543479	3701.3	2.2472E+00
9.9265E+01	2.539500	3711.4	2.2532E+00
1.0006E+02	2.535521	3721.4	2.2592E+00
1.0086E+02	2.531541	3731.2	2.2652E+00
1.0167E+02	2.527562	3740.9	2.2712E+00
1.0247E+02	2.523583	3750.5	2.2771E+00
1.0328E+02	2.519604	3759.9	2.2830E+00
1.0409E+02	2.515624	3769.3	2.2889E+00
1.0490E+02	2.511645	3778.4	2.2948E+00
1.0571E+02	2.507666	3787.5	2.3006E+00
1.0652E+02	2.503686	3796.4	2.3065E+00
1.0734E+02	2.499707	3805.3	2.3123E+00
1.0816E+02	2.495728	3814.0	2.3181E+00
1.0898E+02	2.491748	3822.5	2.3238E+00
1.0980E+02	2.487769	3831.0	2.3297E+00
1.1062E+02	2.483790	3839.3	2.3356E+00
1.1145E+02	2.479810	3847.5	2.3415E+00
1.1227E+02	2.475831	3855.6	2.3473E+00
1.1310E+02	2.471852	3863.6	2.3532E+00
1.1393E+02	2.467872	3871.5	2.3590E+00
1.1476E+02	2.463893	3879.3	2.3648E+00
1.1560E+02	2.459914	3886.9	2.3706E+00
1.1643E+02	2.455935	3894.5	2.3764E+00
1.1727E+02	2.451955	3901.9	2.3821E+00
1.1811E+02	2.447976	3909.2	2.3879E+00
1.1895E+02	2.443997	3916.5	2.3936E+00
1.1979E+02	2.440017	3923.6	2.3993E+00
1.2064E+02	2.436038	3930.6	2.4051E+00
1.2148E+02	2.432059	3937.6	2.4107E+00
1.2233E+02	2.428079	3944.4	2.4164E+00
1.2318E+02	2.424100	3951.1	2.4221E+00
1.2403E+02	2.420121	3957.8	2.4277E+00
1.2488E+02	2.416141	3964.3	2.4333E+00
1.2573E+02	2.412162	3970.8	2.4389E+00
1.2659E+02	2.408183	3977.3	2.4445E+00
1.2745E+02	2.404204	3983.6	2.4500E+00
1.2830E+02	2.400224	3989.9	2.4556E+00
1.2916E+02	2.396245	3996.1	2.4611E+00
1.3003E+02	2.392266	4002.3	2.4666E+00
1.3089E+02	2.388286	4008.4	2.4721E+00
1.3175E+02	2.384307	4014.5	2.4776E+00
1.3262E+02	2.380328	4020.6	2.4831E+00
1.3349E+02	2.376348	4026.6	2.4886E+00
1.3436E+02	2.372369	4032.5	2.4940E+00
1.3523E+02	2.368390	4038.5	2.4994E+00
1.3610E+02	2.364410	4044.4	2.5049E+00
1.3697E+02	2.360431	4050.3	2.5103E+00
1.3785E+02	2.356452	4056.1	2.5157E+00
1.3872E+02	2.352472	4062.0	2.5210E+00
1.3960E+02	2.348493	4067.9	2.5264E+00
1.4048E+02	2.344514	4073.7	2.5318E+00
1.4136E+02	2.340535	4079.5	2.5371E+00
1.4224E+02	2.336555	4085.4	2.5424E+00
1.4313E+02	2.332576	4091.2	2.5477E+00
1.4401E+02	2.328597	4097.0	2.5530E+00
1.4490E+02	2.324617	4102.9	2.5583E+00
1.4579E+02	2.320638	4108.7	2.5636E+00
1.4668E+02	2.316659	4114.6	2.5688E+00
1.4757E+02	2.312679	4120.5	2.5741E+00
1.4846E+02	2.308700	4126.4	2.5793E+00
1.4935E+02	2.304721	4132.3	2.5845E+00
1.5025E+02	2.300741	4138.3	2.5897E+00
1.5114E+02	2.296762	4144.3	2.5948E+00
1.5204E+02	2.292783	4150.3	2.6000E+00
1.5294E+02	2.288804	4156.3	2.6051E+00
1.5384E+02	2.284824	4162.4	2.6102E+00
1.5474E+02	2.280845	4168.5	2.6153E+00
1.5564E+02	2.276866	4174.6	2.6204E+00
1.5654E+02	2.272886	4180.8	2.6254E+00
1.5745E+02	2.268907	4187.0	2.6305E+00
1.5835E+02	2.264928	4193.2	2.6355E+00
1.5926E+02	2.260948	4199.5	2.6406E+00
1.6017E+02	2.256969	4205.8	2.6456E+00
1.6108E+02	2.252990	4212.2	2.6506E+00
1.6199E+02	2.249010	4218.7	2.6556E+00
1.6290E+02	2.245031	4225.1	2.6606E+00
1.6381E+02	2.241052	4231.7	2.6655E+00
1.6472E+02	2.237072	4238.3	2.6705E+00
1.6564E+02	2.233093	4244.9	2.6754E+00
1.6655E+02	2.229114	4251.6	2.6804E+00
1.6747E+02	2.225135	4258.3	2.6853E+00
1.6839E+02	2.221155	4265.1	2.6902E+00
1.6931E+02	2.217176	4272.0	2.6951E+00
1.7023E+02	2.213197	4279.0	2.7000E+00
1.7115E+02	2.209217	4285.9	2.7048E+00
1.7207E+02	2.205238	4293.0	2.7097E+00
1.7300E+02	2.201259	4300.1	2.7145E+00
1.7392E+02	2.197279	4307.3	2.7194E+00
1.7485E+02	2.193300	4314.6	2.7242E+00
1.7577E+02	2.189321	4321.9	2.7290E+00
1.7670E+02	2.185341	4329.3	2.7338E+00
1.7763E+02	2.181362	4336.8	2.7386E+00
1.7856E+02	2.177383	4344.3	2.7434E+00
1.7949E+02	2.173404	4351.9	2.7482E+00
1.8042E+02	2.169424	4359.6	2.7530E+00
1.8135E+02	2.165445	4367.3	2.7578E+00
1.8229E+02	2.161466	4375.0	2.7625E+00
1.8322E+02	2.157486	4382.8	2.7673E+00
1.8416E+02	2.153507	4390.6	2.7720E+00
1.8509E+02	2.149528	4398.4	2.7767E+00
1.8603E+02	2.145548	4406.2	2.7814E+00
1.8697E+02	2.141569	4414.1	2.7861E+00
1.8791E+02	2.137590	4421.9	2.7908E+00
1.8885E+02	2.133610	4429.8	2.7955E+00
1.8979E+02	2.129631	4437.6	2.8001E+00
1.9073E+02	2.125652	4445.4	2.8048E+00
1.9168E+02	2.121672	4453.2	2.8094E+00
1.9262E+02	2.117693	4461.0	2.8141E+00
1.9356E+02	2.113714	4468.8	2.8187E+00
1.9451E+02	2.109735	4476.5	2.8233E+00
1.9545E+02	2.105755	4484.2	2.8279E+00
1.9640E+02	2.101776	4491.8	2.8325E+00
1.9735E+02	2.097797	4499.4	2.8371E+00
1.9830E+02	2.093817	4506.9	2.8416E+00
1.9925E+02	2.089838	4514.4	2.8462E+00
2.0020E+02	2.085859	4521.8	2.8507E+00
2.0115E+02	2.081879	4529.2	2.8553E+00
2.0210E+02	2.077900	4536.4	2.8598E+00
2.0305E+02	2.073921	4543.6	2.8643E+00
2.0401E+02	2.069941	4550.8	2.8687E+00
2.0496E+02	2.065962	4557.8	2.8732E+00
2.0592E+02	2.061983	4564.7	2.8776E+00
2.0687E+02	2.058004	4571.6	2.8820E+00
2.0783E+02	2.054024	4578.3	2.8864E+00
2.0878E+02	2.050045	4585.0	2.8908E+00
2.0974E+02	2.046066	4591.5	2.8952E+00
2.1070E+02	2.042086	4597.9	2.8996E+00
2.1166E+02	2.038107	4604.3	2.9040E+00
2.1262E+02	2.034128	4610.5	2.9083E+00
2.1358E+02	2.030148	4616.6	2.9127E+00
